what language do most native  e1  speak	people ethnicity languages_spoken
what challenges did  e1  have to face	base qualia disabled_person disability base qualia disability type_of_disability
who played  e1  as a kid	film film_character portrayed_in_films film performance actor
where do  e1  live	people person place_of_birth
when do they change the time in  e1 	location location time_zones
what team does  e1  play for 2012	sports drafted_athlete drafted sports sports_league_draft_pick team
which countries border the  e1 	location location adjoin_s location adjoining_relationship adjoins
when did  e1  win super bowl	sports sports_team championships
who started  e1 	organization organization founders
what movie did  e1  direct	film director film
where did  e1  come from	people person place_of_birth
what country was  e1  born	people person nationality
what county is  e1  in	location location containedby
what is the currency of  e1  in 2010	location country currency_used
in what city did  e1  live	people person places_lived people place_lived location
who was the first  e1  president	government governmental_jurisdiction governing_officials government government_position_held appointed_by
where is  e1  gymnast from	people person places_lived people place_lived location
what is the name of money in  e1 	location country currency_used
when did the  e1  last win a championship	sports sports_team championships
what was  e1  famous for	people person profession
where is the head office of  e1 	organization organization headquarters location mailing_address citytown
who is  e1 	people person profession
what inspired  e1  to become an artist	influence influence_node influenced_by
what kind of money should i bring to  e1 	location country currency_used
what country is the  e1  located in	location location containedby
where was the battle of  e1  located	location hud_county_place county
what year did  e1  won the slam dunk contest	sports sports_award_winner awards sports sports_award season
what inspired  e1  to write poetry	influence influence_node influenced_by
what channel is the  e1  vma awards on	tv tv_network channels
what kind of art did  e1  produce	visual_art visual_artist art_forms
in which province is  e1 	location location containedby
what was the name of the book that  e1  wrote	user lindenb default_domain scientist known_for
what is the currency used in  e1 	location country currency_used
who portrayed  e1  in raiders of the lost ark	tv tv_character appeared_in_tv_episodes tv tv_guest_role actor
where was the battle of  e1  located	time event locations
who has  e1  played for	sports sports_award_winner awards sports sports_award team
who is  e1  married to	people person spouse_s people marriage spouse
what teams did  e1  play for	baseball baseball_player batting_stats baseball batting_statistics team
who plays  e1  in power rangers	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
who created the character of  e1 	fictional_universe fictional_character character_created_by
what children  s books did  e1  wrote	book author works_written
what is the  e1  holy book	religion religion texts
what is there to do in  e1  california	location location containedby
who does  e1  play for	american_football football_player former_teams american_football football_historical_roster_position team
what does  e1  play in	film actor film film performance film
what did  e1  do	american_football football_player current_team american_football football_roster_position position
what is the  e1 	time event included_in_event
what year did  e1  become the president	base inaugurations inauguration_speaker inauguration
who does  e1  play for	american_football football_player current_team american_football football_roster_position team
who has  e1  played for	sports drafted_athlete drafted sports sports_league_draft_pick team
where is  e1  located what continent	location location primarily_containedby
who did  e1  play for	base schemastaging athlete_extra salary base schemastaging athlete_salary team
what team does  e1  play for 2011 season	american_football football_player receiving american_football player_receiving_statistics team
what job does  e1  have	people person profession
who does  e1  play for	basketball basketball_player player_statistics basketball basketball_player_stats team
what was the last time the  e1  had a winning season	sports sports_team championships
what college did  e1  play for	american_football football_player former_teams sports sports_team_roster team
where did  e1  go to college	people person education education education institution
what time zone is  e1  england	location location time_zones
what language is  e1  using	location country official_language
what branch is made up of the  e1 	government governmental_body sessions
what instruments does  e1  use	music group_member instruments_played
what did  e1  invent	law inventor inventions
who does  e1  have a baby by	people person spouse_s people marriage spouse
where was  e1  born and raised	people person place_of_birth
what are the official languages of the  e1 	location country languages_spoken
who are all the  e1  winners and runner ups	base realitytv reality_tv_season contestants
what team is  e1  on	base schemastaging athlete_extra salary base schemastaging athlete_salary team
what type of music did  e1  play	music artist genre
when did the  e1  win the championship	sports sports_team championships
what episode does  e1  fade away	film film_character portrayed_in_films film performance film
what does  e1  play in	tv tv_program_creator programs_created
where does  e1  live now	people person places_lived people place_lived location
what team  e1  play for	basketball basketball_player team basketball basketball_roster_position team
what did  e1  do to the children	base crime convicted_criminal convictions base crime criminal_conviction guilty_of
what did the  e1  look like	military military_combatant military_conflicts military military_combatant_group combatants
what language does people in  e1  speak	location country official_language
who plays  e1 	film film written_by
what instrument does  e1 	music group_member instruments_played
where is  e1  ontario	location location containedby
what guitar does  e1  play	music guitarist guitars_played
where did the  e1 	sports sports_team location
what does  e1  border	location location containedby
what airport do you fly into for  e1 	location location nearby_airports
what team did  e1  play for in college	sports pro_athlete teams american_football football_historical_roster_position team
what time zone is the  e1  in right now	location location time_zones
what 4 teams did  e1  play for	sports pro_athlete teams ice_hockey hockey_previous_roster_position team
what time zone in the  e1 	location location time_zones
what to do and see in  e1 	travel travel_destination tourist_attractions
what religion are people in  e1 	location statistical_region religions location religion_percentage religion
what were some inventions of  e1 	base argumentmaps innovator original_ideas
who did  e1  malloy end up marrying	fictional_universe fictional_character married_to fictional_universe marriage_of_fictional_characters spouses
what does  e1  own	broadcast tv_station_owner tv_stations
what are the major languages spoken in  e1 	location country official_language
who is the president of  e1  in 2009	military military_combatant military_commanders military military_command military_commander
who is  e1 	people person profession
what currency should i take to  e1 	location statistical_region places_exported_to location imports_and_exports currency
what countries do people speak  e1 	language human_language countries_spoken_in
what county is  e1  in	location hud_county_place county
who plays  e1  in spiderman 3	film film_character portrayed_in_films film performance actor
what type of monarchy did  e1  have	location country form_of_government
what kind of government  e1  have	location country form_of_government
what continent does the  e1  belong to	base locations countries continent
what currency does ontario  e1  use	location statistical_region places_imported_from location imports_and_exports currency
who is the current leader of  e1  today	government governmental_jurisdiction governing_officials government government_position_held office_holder
where is  e1  located	base biblioness bibs_location country
who played  e1  in star trek	film film_character portrayed_in_films film performance actor
what is  e1  famous for	government politician government_positions_held government government_position_held office_position_or_title
when was bill clinton elected  e1 	base politicalconventions primary_candidate pres_delegate_vote_tally base politicalconventions pres_delegate_vote_tally convention
where in  e1  was stand by me filmed	government governmental_jurisdiction official_symbols location location_symbol_relationship symbol
what bible do  e1  use	religion religion beliefs
what team does  e1  play for 2012	base schemastaging athlete_extra salary base schemastaging athlete_salary team
where do the fla  e1  play	sports sports_team arena_stadium
what is the  e1  part of	location location primarily_containedby
where are  e1  snow blowers made	people deceased_person place_of_death
who does  e1  play for 2011	sports pro_athlete teams sports sports_team_roster team
what is the money currency in  e1 	location country currency_used
where is  e1  located	location location containedby
where did heidi klum and  e1  get married	people person spouse_s people marriage location_of_ceremony
who won 2012 presidential election in  e1 	government governmental_jurisdiction governing_officials government government_position_held appointed_by
what is the timezone in  e1 	location location time_zones
which team does  e1  play for 2013	soccer football_player goals_scored soccer football_goal point_awarded_to
who is golfer  e1  dating	people person spouse_s people marriage spouse
who owns  e1 	organization organization founders
who does  e1  play for	base schemastaging athlete_extra salary base schemastaging athlete_salary team
who plays kermit in  e1 	film film story_by
what major landforms are located in  e1 	location location partially_contains
what 4 countries make up  e1 	location location contains
who all was  e1  married to	people person spouse_s people marriage spouse
who does  e1  play 4	base schemastaging athlete_extra salary base schemastaging athlete_salary team
where did  e1  jay go to college	people person education education education institution
where did  e1  die	people deceased_person place_of_death
what college did  e1  go to	people person education education education institution
who created  e1 	organization organization founders
where is  e1  from	people person place_of_birth
what is the name of book written by  e1 	book author works_written
who did  e1  married	people person spouse_s people marriage spouse
where did  e1  go to high school	people person education education education institution
who voices  e1  in looney tunes	film film_character portrayed_in_films film performance actor
where is port st lucie  e1  on the map	base aareas schema administrative_area administrative_parent
where do  e1  devils live	book book_subject works
what city was  e1  shot	user alexander misc murdered_person place_murdered
where does  e1  live	people person places_lived people place_lived location
what position does  e1  play	baseball baseball_player position_s
what county is  e1  in	location location containedby
where does  e1  live now	people person places_lived people place_lived location
what languages are there in  e1 	location country official_language
what did  e1  believe in	people person religion
what county is  e1  in	location hud_county_place county
when did the  e1  win the pennant	sports sports_team championships
what is  e1  famous for	base argumentmaps innovator original_ideas
what is the zip code for  e1 	location citytown postal_codes
who does  e1  play for	sports pro_athlete teams sports sports_team_roster team
where do the  e1  play	sports sports_team arena_stadium
who the voice of  e1 	fictional_universe fictional_character character_created_by
who made the ancient egyptian  e1 	base worldwonders ancient_wonder wonder_creator
where did  e1  graduate from college	people person education education education institution
who is  e1  in a relationship with	people person spouse_s people marriage spouse
what to do in downtown  e1 	location location contains
where is greyton  e1 	location location containedby
what movies did  e1  act in	award award_nominee award_nominations award award_nomination nominated_for
what type of currency does the  e1  have	location statistical_region diesel_price_liter measurement_unit dated_money_value currency
what team does  e1  play for	sports drafted_athlete drafted sports sports_league_draft_pick team
where was  e1  born	people person places_lived people place_lived location
who all has  e1  played for	basketball basketball_player player_statistics basketball basketball_player_stats team
what are all the things  e1  invented	law inventor inventions
what do they speak  e1 	location country languages_spoken
what happened to  e1  wwe	people deceased_person cause_of_death
what position does  e1  play	american_football football_player current_team american_football football_roster_position position
which island in  e1 	travel travel_destination tourist_attractions
what did  e1  study in school	people person education education education major_field_of_study
who do  e1  play for	basketball basketball_player team sports sports_team_roster team
what is  e1  real name	people person parents
when did the  e1  win a championship	sports sports_team championships
what languages do people speak in  e1 	location country official_language
what did  e1  invented	law inventor inventions
what kind of government did the  e1  empire have	location country form_of_government
what was  e1  known for	law inventor inventions
where to visit near  e1 	travel travel_destination tourist_attractions
what form of government is the  e1 	location country form_of_government
what is the name of the  e1 	media_common adapted_work adaptations
what kind of government did  e1  have	government politician government_positions_held government government_position_held basic_title
who does  e1  play for	american_football football_player rushing american_football player_rushing_statistics team
what does  e1  own	people person employment_history business employment_tenure company
what continent is the  e1  located in	location location primarily_containedby
what writers influenced  e1 	influence influence_node influenced_by
where are  e1  brakes from	organization organization headquarters location mailing_address citytown
what language do  e1  people speak	location country languages_spoken
where did  e1  live	people person place_of_birth
what county is  e1  tn in	location location containedby
who was  e1  married to	people person spouse_s people marriage spouse
what team does  e1  play for 2012	basketball basketball_player former_teams basketball basketball_historical_roster_position team
where did  e1  tornado hit	location hud_county_place place
who does  e1  play for in 2012	base schemastaging athlete_extra salary base schemastaging athlete_salary team
what was  e1  best known for	people person profession
what team does  e1  play 4	american_football football_player receiving american_football player_receiving_statistics team
what year did  e1  win the championship	sports sports_team championships
who does  e1  belong to	location administrative_division country
what money is used in  e1 	location country currency_used
where is  e1  nsw	location location containedby
what team does  e1  play for	sports pro_athlete teams sports sports_team_roster team
what is  e1  play style	sports pro_athlete teams sports sports_team_roster position
what system of government does  e1  have	location country form_of_government
what medium is the school of  e1 	base militaryinfiction location_represented_in_fiction representations
where does  e1  live now	music artist origin
what season does  e1  have her second baby	people person nationality
how old is  e1 	base popstra celebrity insult_victim base popstra public_insult perpetrator
what county is  e1  located in	location hud_county_place county
where does the  e1  get its authority	business employer employees business employment_tenure title
what style of art did  e1  produce	visual_art visual_artist associated_periods_or_movements
what does  e1  compete in	olympics olympic_athlete country olympics olympic_athlete_affiliation sport
where does  e1  begin and end	geography river origin
who played  e1 	film film_character portrayed_in_films film performance actor
what was  e1  best known for	chemistry element_discoverer discovered
where is  e1  located	base ancientegypt pyramid site
what is  e1  race	people person nationality
what is the language called in  e1 	location country official_language
what are the official languages of  e1 	location country languages_spoken
what book did  e1  wrote	book author works_written
where did  e1  go to college	people person education education education institution
what 5 countries border  e1 	location location adjoin_s location adjoining_relationship adjoins
what language do they speak in  e1  south america	location country official_language
where did  e1  die	people deceased_person place_of_death
what college did  e1  attend	sports drafted_athlete drafted sports sports_league_draft_pick school
what type of guitar does  e1  play	music group_member instruments_played
where was  e1  from	military military_commander military_commands military military_command military_combatant
what do  e1  call their money	location country currency_used
where to watch live opening ceremony in  e1 	olympics olympic_bidding_city olympics_bid_on olympics olympic_city_bid olympic_games
who plays  e1 	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
what kind of voting system does  e1  have	location country form_of_government
what currency do i need in  e1 	location country currency_used
what country do  e1  people come from	language human_language main_country
what city was  e1  shot	people deceased_person place_of_death
who did  e1  get traded to	people person education education education institution
where did dr   e1  go to school	people person education education education institution
who will  e1  play for in 2011	sports pro_athlete teams sports sports_team_roster team
what region of the world is  e1  in	location location containedby
what are the basic beliefs of  e1 	religion religion beliefs
what is the official currency in  e1 	location statistical_region minimum_wage measurement_unit recurring_money_value currency
what money do they use in  e1 	location country currency_used
what did  e1  rule	people person nationality
what did  e1  play	music group_member instruments_played
what all does  e1  own	sports sports_team_owner teams_owned
when did  e1  discovered the atom	symbols name_source namesakes
what type of currency is used in  e1 	location statistical_region rent50_3 measurement_unit dated_money_value currency
where did  e1  die	people deceased_person place_of_death
what form of government does  e1 	location country form_of_government
what is  e1  names	people person sibling_s people sibling_relationship sibling
what kind of music did  e1  sing	music artist genre
when does  e1  race tonight	olympics olympic_athlete country olympics olympic_athlete_affiliation sport
where was  e1  standing when he was shot	people deceased_person place_of_death
what team did  e1  play for	baseball baseball_player batting_stats baseball batting_statistics team
what county is  e1  in	location capital_of_administrative_division capital_of location administrative_division_capital_relationship administrative_division
what songs did  e1  write	award award_winner awards_won award award_honor honored_for
what team does  e1  play for in 2011	basketball basketball_player team basketball basketball_roster_position team
where is  e1  ne	base biblioness bibs_location state
what did  e1  do	people person profession
where did sir  e1  come from	award ranked_item appears_in_ranked_lists award ranking list
what kind of currency to bring to  e1 	location country currency_used
where is red  e1 	geography lake basin_countries
what is the jurisdiction of the  e1  supreme court	base natlang abbreviated_topic complete_name
what are the major languages in  e1 	location country official_language
what book did  e1  write	book author book_editions_published
what teams did  e1  play for in the nba	sports pro_athlete teams basketball basketball_historical_roster_position team
what is  e1   s mascot	education educational_institution mascot
when did  e1  run for president	government politician election_campaigns
what planet did princess  e1  call home	fictional_universe fictional_character places_lived
who did  e1  sign with 2012	sports drafted_athlete drafted sports sports_league_draft_pick team
what currency does  e1  use	location country currency_used
what does the name  e1  stand for	symbols namesake named_after
what season does  e1  have her second baby	people person nationality
what do people go to  e1  for	travel travel_destination tourist_attractions
what school does  e1  go to	fictional_universe fictional_character education
what type of currency is used in  e1 	location statistical_region rent50_2 measurement_unit dated_money_value currency
where is  e1 	geography mountain mountain_range
what province is  e1  canada located in	location capital_of_administrative_division capital_of location administrative_division_capital_relationship administrative_division
where do  e1  live	people person places_lived people place_lived location
what form of government exists in  e1 	location country form_of_government
who does  e1  import from	location statistical_region places_imported_from location imports_and_exports imported_from
what techniques did  e1  use in her paintings	visual_art visual_artist associated_periods_or_movements
where is glastonbury  e1 	base aareas schema administrative_area administrative_parent
what is a city in  e1 	location country capital
what form of government does  e1  use	government governmental_jurisdiction governing_officials government government_position_held governmental_body
what currency should i take to  e1 	location country currency_used
who does queen  e1  hair	film film other_crew film film_crew_gig crewmember
what is the capital city of  e1 	location country capital
what team did  e1  play for	sports pro_athlete teams sports sports_team_roster team
who plays  e1  in the muppets movie	dataworld gardening_hint split_to
what is the  e1 	base schemastaging non_profit_extra classification
what to do in  e1  during the summer	travel travel_destination tourist_attractions
what is the speech i have a dream about  e1 	user jschell default_domain orator speech_given
what system of government is used in  e1 	location country form_of_government
what magazine did  e1  work for	people person employment_history business employment_tenure company
what currency do i take to  e1 	location country currency_used
what did  e1  make	base argumentmaps innovator original_ideas
who won the presidential race in  e1 	government governmental_jurisdiction governing_officials government government_position_held office_holder
what teams drafted the  e1 	sports pro_athlete teams basketball basketball_roster_position team
where was  e1  born	people person place_of_birth
what type of cancer did  e1  die from	medicine notable_person_with_medical_condition condition
which states does the  e1  pass through	location location partially_containedby
what did  e1  do	american_football football_player former_teams sports sports_team_roster position
who has  e1  played for	user dylanrocks national_football_league nfl_draft_diamond_in_the_rough team_drafting
what language does people speak in  e1 	location country languages_spoken
where is the  e1  located	time event locations
what language do they speak in  e1  wikipedia	location country languages_spoken
what is the name of the money used in  e1 	location statistical_region minimum_wage measurement_unit recurring_money_value currency
what continent is  e1  in	location location containedby
what team is  e1  playing for in 2010	american_football football_player former_teams sports sports_team_roster team
what city is  e1  located	location location containedby
what county is  e1  located in	location hud_county_place county
what money to take to  e1 	location country currency_used
where  e1  was born	people person place_of_birth
what is the money currency in  e1 	location country currency_used
where did  e1  live after the civil war	people deceased_person place_of_death
where did  e1  come from	people person nationality
what cancer did  e1  died of	people deceased_person cause_of_death
what to do in  e1  with family	travel travel_destination tourist_attractions
what county is  e1  in	location location containedby
what percent of  e1  is black	fictional_universe fictional_setting contains
where is the head office of  e1 	organization organization headquarters location mailing_address citytown
where did  e1  grow up	people person nationality
where did  e1  grow up	people person places_lived people place_lived location
who is  e1  snl	people person profession
who plays  e1  on 30 rock	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
who is  e1 	people person profession
who the voice of  e1 	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
what country is  e1  from	government political_appointer appointees government government_position_held jurisdiction_of_office
what major airport is near  e1 	travel travel_destination how_to_get_here travel transportation mode_of_transportation
what did  e1  won an oscar for	award award_winner awards_won award award_honor honored_for
what movies has  e1  been in 2011	award award_nominee award_nominations award award_nomination nominated_for
where does  e1  play	sports pro_athlete teams soccer football_roster_position team
what atom did  e1  discover	book author works_written
who is  e1  husband name	award award_nominee award_nominations award award_nomination award_nominee
where did  e1  come from	people person place_of_birth
who voice acts  e1 	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
who do  e1  play for	basketball basketball_player former_teams sports sports_team_roster team
what type of government does  e1  have today	location country form_of_government
where to visit in  e1 	travel travel_destination tourist_attractions
what timezone is  e1  on	location location time_zones
what was the name of  e1  brother	people person sibling_s people sibling_relationship sibling
where did  e1  live	people person nationality
who does  e1  play for	american_football football_player games american_football player_game_statistics team
what team did  e1  play for	basketball basketball_player former_teams sports sports_team_roster team
who does  e1  play 4	american_football football_player former_teams american_football football_historical_roster_position team
what to see near  e1 	travel travel_destination tourist_attractions
what art movement was  e1  part of	visual_art visual_artist associated_periods_or_movements
who was sworn into office when  e1  was assassinated	government us_president vice_president
what team does  e1  play for	sports pro_athlete teams american_football football_historical_roster_position team
on which continent is the  e1  located	base locations countries continent
what currency does the  e1 	location country currency_used
who will  e1  play for in 2011	american_football football_player receiving american_football player_receiving_statistics team
where did  e1  take place	book literary_series fictional_universe
where did  e1  die	people deceased_person place_of_death
who all has  e1  dated	base popstra celebrity dated base popstra dated participant
on what continent is  e1  found	location location containedby
what was  e1   s father  s name	people person parents
where is  e1  now	american_football football_player current_team american_football football_roster_position team
who all has  e1  played for	sports pro_athlete teams basketball basketball_historical_roster_position team
where to travel around  e1 	travel travel_destination tourist_attractions
what nation did  e1  lead	people person nationality
who is the voice of stewie griffin from  e1 	award award_winning_work awards_won award award_honor award_winner
where is  e1  from	people person place_of_birth
who played  e1   s dad	fictional_universe fictional_character parents
what was  e1  last name	people family_member family
who does  e1  play for in 2009	american_football football_player current_team american_football football_roster_position team
what teams did  e1  play 4	sports pro_athlete teams sports sports_team_roster team
what form of government is  e1 	location country form_of_government
which airport to fly in  e1 	location location nearby_airports
what is the main language spoken in  e1 	location country languages_spoken
what country is the  e1  located in	location location contains_major_portion_of
where did  e1  attend college	people person education education education institution
who does  e1  play 4	american_football football_player receiving american_football player_receiving_statistics team
what is currency in  e1 	location statistical_region official_development_assistance measurement_unit dated_money_value currency
what county is  e1  located in	location hud_county_place county
who do  e1  play for	basketball basketball_player player_statistics basketball basketball_player_stats team
what kind of political system is  e1 	location country form_of_government
who does  e1  play for	american_football football_player receiving american_football player_receiving_statistics team
where was dr  e1  born	people person places_lived people place_lived location
who does  e1  play for	sports pro_athlete teams american_football football_historical_roster_position team
who is the  e1  head coach	basketball basketball_team head_coach
where did  e1  live	government politician government_positions_held government government_position_held district_represented
what college did  e1  play for	sports pro_athlete teams american_football football_historical_roster_position team
what college did  e1  play for	sports pro_athlete teams sports sports_team_roster team
who was elected president of the  e1 	government governmental_jurisdiction governing_officials government government_position_held office_holder
what language do you speak in  e1 	location country languages_spoken
what was the first name of the  e1 	sports sports_team previously_known_as
what disease did  e1 	medicine notable_person_with_medical_condition condition
what language do  e1 	base aareas schema administrative_area adjectival_form
who did  e1   s voice	tv tv_program tv_producer tv tv_producer_term producer
where is  e1 	location location containedby
what kind of money does  e1  use	location country currency_used
who plays stewie griffin on  e1 	cvg computer_videogame characters cvg game_performance voice_actor
what are the major religions in  e1 	location statistical_region religions location religion_percentage religion
what office does  e1  hold	government politician government_positions_held government government_position_held office_position_or_title
what was one of  e1   s inventions	base argumentmaps innovator original_ideas
who did  e1  marry	people person spouse_s people marriage spouse
when did the  e1  win the superbowl	sports sports_team championships
what place did  e1  died	people deceased_person place_of_death
what kind government does the  e1  have	location country form_of_government
what is the timezone in  e1 	location location time_zones
who did  e1  married	people person spouse_s people marriage spouse
what type of currency should i take to  e1 	location country currency_used
what is  e1  names	base popstra celebrity insult_victim base popstra public_insult victim
what do the colors on  e1   s flag represent	symbols flag_referent flag symbols flag_use flag
what county is  e1  located in	location capital_of_administrative_division capital_of location administrative_division_capital_relationship administrative_division
who did  e1  married	people person spouse_s people marriage spouse
what is  e1  on wipeout	tv tv_actor starring_roles tv regular_tv_appearance special_performance_type
what makes  e1  smart	people person education education education major_field_of_study
where do the  e1  play basketball	sports sports_team arena_stadium
what is the state symbols of  e1 	government governmental_jurisdiction official_symbols location location_symbol_relationship symbol
what channel is  e1  talk show on	people person employment_history business employment_tenure company
who did  e1  sign with	basketball basketball_player team basketball basketball_roster_position team
what prep school did  e1  attend	people person education education education institution
who does  e1  represent	government politician party government political_party_tenure party
what did  e1  get an oscar for	award award_winner awards_won award award_honor honored_for
who plays kermit in  e1 	film film produced_by
what year did  e1  became king	royalty monarch royal_line
who is  e1   s parents	people person parents
what important office did  e1  hold	government politician government_positions_held government government_position_held office_position_or_title
where to stay in  e1  neighborhood	travel travel_destination local_transportation
who was  e1 	people person profession
what did  e1  die of	people deceased_person cause_of_death
who plays  e1 	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
what country was the treaty of  e1  written	location location containedby
where was the  e1  war located	film film soundtrack
what is the king of  e1   s name	royalty kingdom rulers
what is  e1  patron saint of	music lyricist lyrics_written
what type of government does  e1  have 2010	location country form_of_government
where was  e1  from	government political_appointer appointees government government_position_held jurisdiction_of_office
what type of currency does the  e1  have	location statistical_region gdp_real measurement_unit dated_money_value currency
where is the best place to visit in the  e1 	location country administrative_divisions
what country is  e1  next to	base locations countries continent
who were  e1   s parents	people person parents
what is the  e1  time zone	location location time_zones
what currency should i take to  e1 	location statistical_region places_imported_from location imports_and_exports currency
who plays stewie griffin on  e1 	award award_winning_work awards_won award award_honor award_winner
when did  e1  last win stanley cup	sports sports_team championships
where is  e1  ne	location capital_of_administrative_division capital_of location administrative_division_capital_relationship administrative_division
what age can a woman retire in  e1 	base aareas schema administrative_area short_name
where is  e1  located	location location containedby
what age can a woman retire in  e1 	location country internet_tld
where did  e1  live before the war	people person place_of_birth
where was the  e1 	time event locations
which  e1  died first	fictional_universe person_in_fiction representations_in_fiction
where is located  e1 	organization organization headquarters location mailing_address citytown
what language do they speak in  e1 	location country official_language
what team does  e1  play for 2011	american_football football_player former_teams sports sports_team_roster team
what did  e1  die from	people deceased_person cause_of_death
what team does  e1  play 4	sports pro_athlete teams american_football football_historical_roster_position team
what political system is in  e1 	location country form_of_government
who  s the  e1  head coach	american_football football_team current_head_coach
what was  e1  best known for	base nobelprizes nobel_prize_winner nobel_honor base nobelprizes nobel_honor subject_area
during what war did  e1  serve as president	military military_commander military_commands military military_command military_conflict
who played  e1  in heroes	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
what language do you speak in  e1 	location country official_language
what did  e1  do when he was president	base crime crime_suspect accused_of base crime crime_accusation crime
what  e1  language called	location country official_language
on which river is  e1 	location location partially_contains
when was the last time the  e1  won a world series	sports sports_team championships
what political system does  e1  use	location country form_of_government
in what country do they speak  e1 	base aareas schema administrative_area administrative_parent
how rich is the  e1  church	religion adherents religion
what team is  e1  playing for in 2010	sports pro_athlete teams sports sports_team_roster team
where do the  e1  play spring training	sports sports_team location
who plays  e1  in lord of the rings	film film_character portrayed_in_films film performance actor
where is  e1  buried now	people deceased_person place_of_burial
what years the  e1  won the super bowl	sports sports_team championships
where is the  e1  located	geography river cities
what is  e1   s real name	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
what type of currency is used in  e1 	location statistical_region gdp_nominal measurement_unit dated_money_value currency
where is  e1  now	sports pro_athlete teams sports sports_team_roster team
who does  e1  play for club	base schemastaging athlete_extra salary base schemastaging athlete_salary team
what would have happened if  e1  had won ww1	location country internet_tld
what is the capital city of  e1  on a map	location country capital
who did  e1  have a baby with	base popstra celebrity infidelity_perpetrator base popstra infidelity victim
what division did the  e1  play in	sports sports_team league sports sports_league_participation league
what currency does  e1  accept	location country currency_used
what is the time zone in  e1 	location location time_zones
what does the  e1  consist of	location location contains
where is the  e1 	location location containedby
who is  e1  and what is he famous for	people person profession
what team does  e1  play for now	basketball basketball_player former_teams sports sports_team_roster team
what continent is  e1  located on	location location containedby
where to vacation in  e1  in august	periodicals newspaper_circulation_area newspapers
what year did  e1  die and how old was he	people deceased_person cause_of_death
what time zone is  e1 	location location time_zones
when did  e1  join the patriots	sports sports_award_winner awards sports sports_award season
who is  e1  husband name	celebrities celebrity sexual_relationships celebrities romantic_relationship celebrity
where are you if you re in  e1 	base aareas schema administrative_area subdivides_place
what songs did  e1  write	award award_nominee award_nominations award award_nomination nominated_for
who has  e1  played for	people person employment_history business employment_tenure company
who does  e1  play for	american_football football_player games american_football player_game_statistics team
what countries did  e1  rule	people person nationality
what movie is  e1  in	film actor film film performance film
what did  e1  win gold for	olympics olympic_athlete medals_won olympics olympic_medal_honor event
what kind of language do they speak in  e1 	location country official_language
who is  e1  husband name	base popstra celebrity insult_victim base popstra public_insult victim
where did  e1  grew up	music artist origin
what type of currency is used in  e1 	location statistical_region rent50_4 measurement_unit dated_money_value currency
what are  e1   s sons names	people person children
what county is  e1  located in	location location containedby
what is my timezone in  e1 	location location time_zones
where was president  e1  born	people person place_of_birth
where is wellsville  e1 	geography river basin_countries
what do  e1  call their money	location statistical_region minimum_wage measurement_unit recurring_money_value currency
who plays  e1 	tv tv_character appeared_in_tv_program tv regular_tv_appearance actor
what is  e1   s real name	tv tv_character appeared_in_tv_episodes tv tv_guest_role actor
where  e1  go to school	organization organization_founder organizations_founded
what did  e1  died of	people deceased_person cause_of_death
where does  e1  live map	people person places_lived people place_lived location
what kinda music does  e1  sing	music artist genre
what is the zip code for  e1  tn	location citytown postal_codes
what is the language they speak in  e1 	location country languages_spoken
what type of money does  e1  have	location country currency_used
where is  e1  from originally	people person place_of_birth
what religions are practiced in  e1 	location statistical_region religions location religion_percentage religion
who speaks stewie on  e1 	cvg computer_videogame characters cvg game_performance voice_actor
who does  e1  play for 2012	base x2010fifaworldcupsouthafrica world_cup_participant world_cup_team base x2010fifaworldcupsouthafrica current_world_cup_squad current_club
what did the  e1  look like	military military_combatant casualties military casualties combatant
what type of government does  e1  have today	location country form_of_government
what country is the name  e1  from	people person nationality
when do we change the clocks in 2011 in  e1 	location country internet_tld
what language do people speak in  e1 	location country official_language
what is  e1 	people person profession
who was the voice of  e1 	film film_character portrayed_in_films film performance actor
where did  e1  die	people deceased_person place_of_death
who all has  e1  dated	base popstra celebrity breakup base popstra breakup participant
what country does  e1  come under	base biblioness bibs_location country
where is lake waynoka  e1 	base biblioness bibs_location country
what country  e1  da gama sail for	people person nationality
what religion is  e1 	people person religion
what country did  e1  come from	people person nationality
which country does  e1  language come from	freebase linguistic_hint adjectival_form
who did the voice of  e1  in star wars	film film_character portrayed_in_films film performance actor
where was  e1  died	people person spouse_s people marriage location_of_ceremony
what language people speak in  e1 	location country official_language
what does  e1  star in	film actor film film performance film
what team does  e1  play for	basketball basketball_player player_statistics basketball basketball_player_stats team
where did  e1  grow up	people person nationality
what is d capital city of  e1 	location country capital
who are  e1   s major trading partners	location statistical_region places_exported_to location imports_and_exports exported_to
who does  e1  have kids with	people person spouse_s people marriage spouse
what inspired  e1  work	influence influence_node influenced_by
what other cars does  e1  make	business consumer_company brands business company_brand_relationship brand
what is the official language of the  e1 	location country official_language
what invention did  e1  invent	business board_member leader_of organization leadership organization
where was  e1  elected from	people person places_lived people place_lived location
